GIMPA;2; ;AVMET;0; ;1
GIMPC;2; ;AVMET;0; ;1
GIMPENCH;2; ;AVMET;0; ;1
GIMPEXPPAR;2; ;AVMET;0; ;1
GIMPF;2; ;AVMET;0; ;1
GIMPM;2; ;AVMET;0; ;1
GIMPOBJ;2;T;AVMET;0; ;1
GIMPP;2; ;AVMET;0; ;1
GIMPS;2; ;AVMET;0; ;1
GIMPV;2; ;AVMET;0; ;1
GMAINT;2; ;AVMET;0; ;1
GPORT;2; ;AVMET;0; ;1
GRACAL;2; ;AVMET;2;AVIA1;1
GSTDCOL;2; ;AVMET;0; ;1
GSTR;2; ;AVMET;0; ;1
GTAB;2; ;AVMET;0; ;1
GTAD;2; ;AVMET;0; ;1
GTRA;2; ;AVMET;0; ;1
GTRE;2; ;AVMET;0; ;1
GTRR;2; ;AVMET;0; ;1
GTRS;2; ;AVMET;0; ;1
GTRT;2; ;AVMET;0; ;1
GUNIT;2; ;AVMET;0; ;1
GUTIL;2; ;AVMET;0; ;1
HONLINANN;2; ;AVMET;2;AVIA1;1
HONLINEXT;2; ;AVMET;2;AVIA1;1
IMPAYE;2; ;AVMET;2;AVIA1;1
IMPDOS;2; ;AVMET;0; ;1
IMPORTV3;2; ;AVMET;0; ;1
INTF;2; ;AVMET;0; ;1
IPTACPTCLI;2; ;AVMET;2;AVIA1;1
IPTACPTFOU;2; ;AVMET;2;AVIA1;1
LCKSRC;2; ;AVMET;0; ;1
LEAPAY;2; ;AVMET;2;AVIA1;1
LECTRACE;2;S;AVMET;0; ;1
LETTRAGE;2; ;AVMET;2;AVIA1;1
LETTRAUTO;2; ;AVMET;2;AVIA1;1
LIA;2; ;AVMET;0; ;1
LOFGRPFAS;2; ;AVMET;2;AVIA1;1
LOFVATREG;2; ;AVMET;2;AVIA1;1
LTPAR;2;CMS;AVMET;2;AVIA1;1
MACA;2; ;AVMET;0; ;1
MACO;2; ;AVMET;0; ;1
MAPOR;2; ;AVMET;0; ;1
MAPS;2; ;AVMET;0; ;1
MAUD;2; ;AVMET;0; ;1
MAUDF;2; ;AVMET;0; ;1
MBACT;2; ;AVMET;0; ;1
MCAD;2; ;AVMET;0; ;1
MCANA;2; ;AVMET;0; ;1
MCAS;2; ;AVMET;0; ;1
MCCNS;2; ;AVMET;0; ;1
MCDBA;2; ;AVMET;0; ;1
MCDIV;2; ;AVMET;0; ;1
MCEM;2; ;AVMET;0; ;1
MCENC;2; ;AVMET;0; ;1
MCFG;2; ;AVMET;0; ;1
MCFGA;2; ;AVMET;0; ;1
MCFGM;2; ;AVMET;0; ;1
MCICC;2; ;AVMET;0; ;1
MCMFC;2; ;AVMET;0; ;1
MCON;2; ;AVMET;0; ;1
MCQU;2; ;AVMET;0; ;1
MCRE;2; ;AVMET;0; ;1
MCRM;2; ;AVMET;0; ;1
MCSCC;2; ;AVMET;0; ;1
MCST;2; ;AVMET;0; ;1
MCTA;2; ;AVMET;0; ;1
MCUTI;2; ;AVMET;0; ;1
MDBA;2; ;AVMET;0; ;1
MDBLC;2; ;AVMET;0; ;1
MDBOM;2; ;AVMET;0; ;1
MDBPR;2; ;AVMET;0; ;1
MDBPU;2; ;AVMET;0; ;1
MDCAN;2; ;AVMET;0; ;1
MDCGE;2; ;AVMET;0; ;1
MDCPT;2; ;AVMET;0; ;1
MDDEB;2; ;AVMET;0; ;1
MDEB;2; ;AVMET;0; ;1
MDEBP;2; ;AVMET;0; ;1
MDEBS;2; ;AVMET;0; ;1
MDFAS;2; ;AVMET;0; ;1
MDIMP;2; ;AVMET;0; ;1
MDITC;2; ;AVMET;0; ;1
MDITM;2; ;AVMET;0; ;1
MDITU;2; ;AVMET;0; ;1
MDMW;2; ;AVMET;0; ;1
MDMWP;2; ;AVMET;0; ;1
MDMWS;2; ;AVMET;0; ;1
MDON;2; ;AVMET;0; ;1
MDRBP;2; ;AVMET;0; ;1
MDRCO;2; ;AVMET;0; ;1
MDRGP;2; ;AVMET;0; ;1
MDRIT;2; ;AVMET;0; ;1
MDRLO;2; ;AVMET;0; ;1
MDTCLS;2;CMS;AVMET;0; ;1
MDTRS;2; ;AVMET;0; ;1
MDWAS;2; ;AVMET;0; ;1
MEADL;2; ;AVMET;0; ;1
MEGEN;2; ;AVMET;0; ;1
MEIMP;2; ;AVMET;0; ;1
MENV;2; ;AVMET;0; ;1
MEPGC;2; ;AVMET;0; ;1
MEPGD;2; ;AVMET;0; ;1
MEPGE;2; ;AVMET;0; ;1
MEPGT;2; ;AVMET;0; ;1
MESINT;2; ;AVMET;0; ;1
METDI;2;z;AVMET;0; ;1
MEUSR;2; ;AVMET;0; ;1
MEWFL;2; ;AVMET;0; ;1
MEXFA;2; ;AVMET;0; ;1
MEXP;2; ;AVMET;0; ;1
MEXS;2; ;AVMET;0; ;1
MFAE;2; ;AVMET;0; ;1
MFAS;2; ;AVMET;0; ;1
MFASC;2; ;AVMET;0; ;1
MFASM;2; ;AVMET;0; ;1
MFAST;2; ;AVMET;0; ;1
MFCNS;2; ;AVMET;0; ;1
MFEE;2; ;AVMET;0; ;1
MFFXM;2; ;AVMET;0; ;1
MFIN;2; ;AVMET;0; ;1
MFRA;2; ;AVMET;0; ;1
MFRPT;2; ;AVMET;0; ;1
MFSTA;2; ;AVMET;0; ;1
MFSTC;2; ;AVMET;0; ;1
MFSTM;2; ;AVMET;0; ;1
MFSTR;2; ;AVMET;0; ;1
MFSTS;2; ;AVMET;0; ;1
MFSTU;2; ;AVMET;0; ;1
MHCNS;2; ;AVMET;0; ;1
MHDA;2; ;AVMET;0; ;1
MHDK;2; ;AVMET;0; ;1
MIMP;2; ;AVMET;0; ;1
MINV;2; ;AVMET;0; ;1
MLIVR;2; ;AVMET;0; ;1
MLOCF;2; ;AVMET;0; ;1
MMANL;2; ;AVMET;0; ;1
MMAUA;2; ;AVMET;0; ;1
MMAUJ;2; ;AVMET;0; ;1
MMAUO;2; ;AVMET;0; ;1
MMAUT;2; ;AVMET;0; ;1
MMES;2; ;AVMET;0; ;1
MMFG;2; ;AVMET;0; ;1
MMINA;2; ;AVMET;0; ;1
MMINC;2; ;AVMET;0; ;1
MMINE;2; ;AVMET;0; ;1
MMINQ;2; ;AVMET;0; ;1
MMINR;2; ;AVMET;0; ;1
MMINS;2; ;AVMET;0; ;1
MMINV;2; ;AVMET;0; ;1
MMKA;2; ;AVMET;0; ;1
MMKG;2; ;AVMET;0; ;1
MMMS;2; ;AVMET;0; ;1
MMOUL;2; ;AVMET;0; ;1
MMPLN;2; ;AVMET;0; ;1
MMPS;2; ;AVMET;0; ;1
MMQLY;2; ;AVMET;0; ;1
MMROU;2; ;AVMET;0; ;1
MMSFT;2; ;AVMET;0; ;1
MMSINT;2; ;AVMET;0; ;1
MMTDU;2; ;AVMET;0; ;1
MMTEC;2; ;AVMET;0; ;1
MMTRK;2; ;AVMET;0; ;1
MMUTI;2; ;AVMET;0; ;1
MMWCR;2; ;AVMET;0; ;1
MODCPT;2; ;AVMET;0; ;1
MODECHE;2;EBT;AVMET;2;AVIA1;1
MODECHE2;2;EBT;AVMET;2;AVIA1;1
MONO;2; ;AVMET;0; ;1
MORO;2; ;AVMET;0; ;1
MORP;2; ;AVMET;0; ;1
MOTH;2; ;AVMET;0; ;1
MOTHD;2; ;AVMET;0; ;1
MOTHP;2; ;AVMET;0; ;1
MOTHS;2; ;AVMET;0; ;1
MOTIF;2; ;AVMET;0; ;1
MPACA;2; ;AVMET;0; ;1
MPCNC;2; ;AVMET;0; ;1
MPCND;2; ;AVMET;0; ;1
MPCNE;2; ;AVMET;0; ;1
MPCNF;2; ;AVMET;0; ;1
MPCNI;2; ;AVMET;0; ;1
MPCNR;2; ;AVMET;0; ;1
MPCNS;2; ;AVMET;0; ;1
MPCNZ;2; ;AVMET;0; ;1
MPERE;2; ;AVMET;0; ;1
MPERS;2; ;AVMET;0; ;1
MPHDK;2; ;AVMET;0; ;1
MPINV;2; ;AVMET;0; ;1
MPJM;2; ;AVMET;0; ;1
MPLM;2; ;AVMET;0; ;1
MPMKA;2; ;AVMET;0; ;1
MPMKG;2; ;AVMET;0; ;1
MPOPG;2; ;AVMET;0; ;1
MPORD;2; ;AVMET;0; ;1
MPQUO;2; ;AVMET;0; ;1
MPRC;2; ;AVMET;0; ;1
MPRCP;2; ;AVMET;0; ;1
MPREQ;2; ;AVMET;0; ;1
MPRET;2; ;AVMET;0; ;1
MPRP;2; ;AVMET;0; ;1
MPRQS;2; ;AVMET;0; ;1
MPSCO;2; ;AVMET;0; ;1
MPSUP;2; ;AVMET;0; ;1
MPSYN;2; ;AVMET;0; ;1
MPTAR;2; ;AVMET;0; ;1
MPTRS;2; ;AVMET;0; ;1
MPUR;2; ;AVMET;0; ;1
MPUTI;2; ;AVMET;0; ;1
MREMP;2; ;AVMET;0; ;1
MRPA;2; ;AVMET;0; ;1
MSAL;2; ;AVMET;0; ;1
MSALL;2; ;AVMET;0; ;1
MSCM;2; ;AVMET;0; ;1
MSCMA;2; ;AVMET;0; ;1
MSCNA;2; ;AVMET;0; ;1
MSCNC;2; ;AVMET;0; ;1
MSCND;2; ;AVMET;0; ;1
MSCNF;2; ;AVMET;0; ;1
MSCNL;2; ;AVMET;0; ;1
MSCNR;2; ;AVMET;0; ;1
MSCNS;2; ;AVMET;0; ;1
MSCUN;2; ;AVMET;0; ;1
MSDLV;2; ;AVMET;0; ;1
MSEPP;2; ;AVMET;0; ;1
MSETI;2; ;AVMET;0; ;1
MSEXT;2; ;AVMET;0; ;1
MSHIP;2; ;AVMET;0; ;1
MSINA;2; ;AVMET;0; ;1
MSINL;2; ;AVMET;0; ;1
MSINM;2; ;AVMET;0; ;1
MSINQ;2; ;AVMET;0; ;1
MSINS;2; ;AVMET;0; ;1
MSINT;2; ;AVMET;0; ;1
MSINV;2; ;AVMET;0; ;1
MSLOT;2; ;AVMET;0; ;1
MSMTO;2; ;AVMET;0; ;1
MSORD;2; ;AVMET;0; ;1
MSPAC;2; ;AVMET;0; ;1
MSPER;2; ;AVMET;0; ;1
MSPR2;2; ;AVMET;0; ;1
MSPRE;2; ;AVMET;0; ;1
MSPUR;2; ;AVMET;0; ;1
MSQUA;2; ;AVMET;0; ;1
MSQUO;2; ;AVMET;0; ;1
MSREO;2; ;AVMET;0; ;1
MSRET;2; ;AVMET;0; ;1
MSSYN;2; ;AVMET;0; ;1
MSSYV;2; ;AVMET;0; ;1
MSTAR;2; ;AVMET;0; ;1
MSTAT;2; ;AVMET;0; ;1
MSTO;2; ;AVMET;0; ;1
MSUPP;2; ;AVMET;0; ;1
MSUTI;2; ;AVMET;0; ;1
MSVAL;2; ;AVMET;0; ;1
MTAXE;2; ;AVMET;0; ;1
MTC;2; ;AVMET;0; ;1
MTDI;2; ;AVMET;0; ;1
MTRSN;2; ;AVMET;0; ;1
MULTI;2; ;AVMET;0; ;1
MULTIWOX;2; ;AVMET;2;AVIA1;1
MUSA;2; ;AVMET;0; ;1
MUSER;2; ;AVMET;0; ;1
MUTI;2; ;AVMET;0; ;1
NTFQUIT;2; ;AVMET;2;AVIA1;1
OPNFIY;2; ;AVMET;2;AVIA1;1
OPNPER;2; ;AVMET;2;AVIA1;1
ORDWIPVAL;2; ;AVMET;2;AVIA1;1
OROINT;2; ;AVMET;2;AVIA1;1
ORPINT;2; ;AVMET;2;AVIA1;1
PACPA;2; ;AVMET;0; ;1
PACPF;2; ;AVMET;0; ;1
PACPG;2; ;AVMET;0; ;1
PACPT;2; ;AVMET;0; ;1
PAEDI;2; ;AVMET;0; ;1
PAINT;2; ;AVMET;0; ;1
PAMFG;2; ;AVMET;0; ;1
PAPTL;2; ;AVMET;0; ;1
PAPTY;2; ;AVMET;0; ;1
PAPUR;2; ;AVMET;0; ;1
PAPUT;2; ;AVMET;0; ;1
PASAL;2; ;AVMET;0; ;1
PASAT;2; ;AVMET;0; ;1
PASSE;2; ;AVMET;0; ;1
PASTO;2; ;AVMET;0; ;1
PASTY;2; ;AVMET;0; ;1
PATCH;2; ;AVMET;0; ;1
PATCHT;2; ;AVMET;0; ;1
PATRS;2; ;AVMET;0; ;1
PAYMEP;2;GU;AVMET;2;AVIA1;1
PAYPROPAL;2; ;AVMET;2;AVIA1;1
PECR;2; ;AVMET;0; ;1
PEXS;2; ;AVMET;0; ;1
PFIC;2; ;AVMET;0; ;1
PHYISSM;2; ;AVMET;2;AVIA1;1
PHYTRFM;2; ;AVMET;2;AVIA1;1
PJMACTAFCP;2; ;AVMET;0; ;1
PJMFINOV0;2; ;AVMET;0; ;1
PJMRPTEXT;2; ;AVMET;2;AVIA1;1
PJMSOQSYN;2; ;AVMET;2;AVIA1;1
PJMTE;2;CMS;AVMET;2;AVIA1;1
PLMINT;2; ;AVMET;0; ;1
POINTAGE;2; ;AVMET;2;AVIA1;1
PREL;2; ;AVMET;0; ;1
PRHBATCH;2; ;AVMET;0; ;1
PROROG;2; ;AVMET;2;AVIA1;1
PROROGC;2; ;AVMET;2;AVIA1;1
PSADX;2;KS;AVMET;0; ;1
PSIMP;2;K;AVMET;0; ;1
PSOPTFREE;2; ;AVMET;2;AVIA1;1
RAPBAN;2; ;AVMET;2;AVIA1;1
RAPLCRAUT;2; ;AVMET;2;AVIA1;1
RAPLCRMAN;2; ;AVMET;2;AVIA1;1
RAZDOS;2; ;AVMET;0; ;1
RECBAL;2; ;AVMET;2;AVIA1;1
RECBLA;2; ;AVMET;2;AVIA1;1
RECBLM;2; ;AVMET;2;AVIA1;1
RECBLQ;2; ;AVMET;2;AVIA1;1
RECECT;2; ;AVMET;2;AVIA1;1
RECENG;2; ;AVMET;2;AVIA1;1
RECHACC;2; ;AVMET;0; ;1
RECHACI;2; ;AVMET;0; ;1
RECHACT;2; ;AVMET;0; ;1
RECHADC;2; ;AVMET;0; ;1
RECHAMZ;2; ;AVMET;0; ;1
RECHDU;2; ;AVMET;2;AVIA1;1
RECHMESS;2; ;AVMET;0; ;1
RECHTXT;2; ;AVMET;0; ;1
RECHTYP;2; ;AVMET;0; ;1
RECLET;2; ;AVMET;2;AVIA1;1
RECOBJTXT;2; ;AVMET;0; ;1
RECPYRACC;2; ;AVMET;0; ;1
RECPYRCCE;2; ;AVMET;0; ;1
RECSOL;2; ;AVMET;2;AVIA1;1
RECTXTUTI;2; ;AVMET;0; ;1
RECUPLNK;2; ;AVMET;0; ;1
RELBANK;2; ;AVMET;0; ;1
RELLCR;2; ;AVMET;2;AVIA1;1
REMBAN;2;GU;AVMET;2;AVIA1;1
REMCPT;2;GU;AVMET;2;AVIA1;1
REMPLCOMP;2; ;AVMET;0; ;1
REMPLSRV;2; ;AVMET;0; ;1
REPLCR;2; ;AVMET;2;AVIA1;1
REPRISEAE;2; ;AVMET;0; ;1
RETACC;2; ;AVMET;2;AVIA1;1
RFI5M;2; ;AVMET;2;AVIA1;1
RFI60;2; ;AVMET;2;AVIA1;1
RFI64;2; ;AVMET;2;AVIA1;1
RFI68;2; ;AVMET;2;AVIA1;1
RFI6M;2; ;AVMET;0; ;1
RFIS;2; ;AVMET;0; ;1
RPAINT;2; ;AVMET;0; ;1
RPT01;2; ;AVMET;0; ;1
RPT02;2; ;AVMET;2;AVIA1;1
RPT03;2; ;AVMET;2;AVIA1;1
RPT04;2; ;AVMET;2;AVIA1;1
RPT05;2; ;AVMET;2;AVIA1;1
RPT06;2; ;AVMET;2;AVIA1;1
RPT08;2; ;AVMET;2;AVIA1;1
RPT09;2; ;AVMET;2;AVIA1;1
RPT10;2; ;AVMET;2;AVIA1;1
RPT11;2; ;AVMET;2;AVIA1;1
RPT12;2; ;AVMET;2;AVIA1;1
RPT13;2; ;AVMET;2;AVIA1;1
RPT14;2; ;AVMET;2;AVIA1;1
RPT15;2; ;AVMET;2;AVIA1;1
RPT16;2; ;AVMET;2;AVIA1;1
RPT18;2; ;AVMET;2;AVIA1;1
RPT19;2; ;AVMET;2;AVIA1;1
RPT20;2; ;AVMET;2;AVIA1;1
RPT21;2; ;AVMET;2;AVIA1;1
RPT22;2; ;AVMET;2;AVIA1;1
RPT23;2; ;AVMET;2;AVIA1;1
RPT24;2; ;AVMET;2;AVIA1;1
RPT25;2; ;AVMET;2;AVIA1;1
RPT26;2; ;AVMET;2;AVIA1;1
RPT27;2; ;AVMET;2;AVIA1;1
RPT28;2; ;AVMET;2;AVIA1;1
RPT29;2; ;AVMET;2;AVIA1;1
RPT31;2; ;AVMET;2;AVIA1;1
RPT32;2; ;AVMET;2;AVIA1;1
RPT33;2; ;AVMET;2;AVIA1;1
RPT34;2; ;AVMET;2;AVIA1;1
RPT35;2; ;AVMET;2;AVIA1;1
RPT5M;2; ;AVMET;2;AVIA1;1
RPT60;2; ;AVMET;2;AVIA1;1
RPT64;2; ;AVMET;2;AVIA1;1
RPT68;2; ;AVMET;2;AVIA1;1
RPT6F;2; ;AVMET;2;AVIA1;1
RPT6M;2; ;AVMET;2;AVIA1;1
RPTF1;2; ;AVMET;2;AVIA1;1
RPTF2;2; ;AVMET;2;AVIA1;1
RPTF3;2; ;AVMET;2;AVIA1;1
RPTF4;2; ;AVMET;2;AVIA1;1
RPTF5;2; ;AVMET;2;AVIA1;1
RPTF6;2; ;AVMET;2;AVIA1;1
RPTF7;2; ;AVMET;2;AVIA1;1
RPTF8;2; ;AVMET;2;AVIA1;1
RPTF9;2; ;AVMET;2;AVIA1;1
SAIFCT;2; ;AVMET;2;AVIA1;1
SAISTA;2; ;AVMET;2;AVIA1;1
SAISTACPY;2; ;AVMET;0; ;1
SAIWRKMAN;2; ;AVMET;2;AVIA1;1
SAIWRKPLN;2;GAU;AVMET;0; ;1
SCMAINT;2; ;AVMET;0; ;1
SEPAR;2;CMS;AVMET;0; ;1
SIMULFINEX;2; ;AVMET;2;AVIA1;1
SOLABT;2;U;AVMET;2;AVIA1;1
SPCE;2; ;AVMET;0; ;1
SQLDICO;2; ;AVMET;0; ;1
SUBHLN;2; ;AVMET;2;AVIA1;1
SUPGAMME;2; ;AVMET;2;AVIA1;1
SUPPRCOMP;2; ;AVMET;0; ;1
SUPPRSRV;2; ;AVMET;0; ;1
SYNCHDICO;2; ;AVMET;0; ;1
SYNCHTXT;2; ;AVMET;0; ;1
SYNCLLC;2; ;AVMET;0; ;1
SYSTEME;2; ;AVMET;0; ;1
TCONS;2; ;AVMET;0; ;1
TDBOR;2; ;AVMET;0; ;1
TDSCTL;2; ;AVMET;2;AVIA1;1
TDSGENE;2; ;AVMET;2;AVIA1;1
TRFSAC;2;U;AVMET;2;AVIA1;1
TRMFG;2; ;AVMET;0; ;1
TRPUR;2; ;AVMET;0; ;1
TRSAL;2; ;AVMET;0; ;1
TRSCH;2; ;AVMET;0; ;1
TRSDO;2; ;AVMET;0; ;1
TRSDU;2; ;AVMET;0; ;1
TRSFC;2; ;AVMET;0; ;1
TRSIM;2; ;AVMET;0; ;1
TRSIN;2; ;AVMET;0; ;1
TRSPY;2; ;AVMET;0; ;1
TRSRE;2; ;AVMET;0; ;1
TRSTO;2; ;AVMET;0; ;1
TRTCPTINT;2; ;AVMET;2;AVIA1;1
TRTF;2; ;AVMET;0; ;1
TRTP;2; ;AVMET;0; ;1
TRTPRO;2; ;AVMET;0; ;1
TRTPROP;2; ;AVMET;0; ;1
TRTSTA;2; ;AVMET;0; ;1
TXSGRP;2; ;AVMET;2;AVIA1;1
TXT;2;MCS;AVMET;0; ;1
UCREDEPCUM;2; ;AVMET;0; ;1
UDELPLN;2; ;AVMET;0; ;1
UMAJDEROG;2; ;AVMET;0; ;1
UMAJSUIV;2; ;AVMET;0; ;1
UPDWAITRT;2;CMS;AVMET;0; ;1
UTI0;2; ;AVMET;0; ;1
UTI1;2; ;AVMET;0; ;1
UTI1B;2; ;AVMET;0; ;1
UTI1D;2; ;AVMET;0; ;1
UTI1S;2; ;AVMET;0; ;1
UTI1V;2; ;AVMET;0; ;1
UTI2;2; ;AVMET;0; ;1
UTI2A;2; ;AVMET;0; ;1
UTI2C;2; ;AVMET;0; ;1
UTI2D;2; ;AVMET;0; ;1
UTI2V;2; ;AVMET;0; ;1
UTI3;2; ;AVMET;0; ;1
UTI4;2; ;AVMET;0; ;1
UTI5;2; ;AVMET;0; ;1
UTI6;2; ;AVMET;0; ;1
UTI7;2; ;AVMET;0; ;1
UTI8;2; ;AVMET;0; ;1
UTI9;2; ;AVMET;0; ;1
UTIBASE;2; ;AVMET;0; ;1
UTICHK;2; ;AVMET;2;AVIA1;1
UTICLOPER;2; ;AVMET;2;AVIA1;1
UTIDEP;2; ;AVMET;0; ;1
UTIEN;2; ;AVMET;0; ;1
UTIFIYPER;2; ;AVMET;2;AVIA1;1
UTIGNRLED;2; ;AVMET;2;AVIA1;1
UTILE;2; ;AVMET;0; ;1
UTILEG;2; ;AVMET;2;AVIA1;1
UTIMI;2; ;AVMET;0; ;1
UTIRE;2; ;AVMET;0; ;1
VALABT;2;U;AVMET;2;AVIA1;1
VALBIS;2;U;AVMET;2;AVIA1;1
VALDICO;2; ;AVMET;0; ;1
VALMDT;2;CMS;AVMET;0; ;1
VALMENU;2; ;AVMET;0; ;1
VALPCE;2; ;AVMET;0; ;1
VALPORT;2; ;AVMET;2;AVIA1;1
VALSTA;2; ;AVMET;2;AVIA1;1
VATSAI;2;U;AVMET;2;AVIA1;1
VATST;2; ;AVMET;0; ;1
VERFEURO;2; ;AVMET;0; ;1
VERROU;2; ;AVMET;0; ;1
VERSYMB;2; ;AVMET;0; ;1
VISUAYS;2; ;AVMET;0; ;1
VISUBOMG;2; ;AVMET;2;AVIA1;1
VISUBOMROU;2; ;AVMET;2;AVIA1;1
VISUCFG;2; ;AVMET;0; ;1
VISUROUBOM;2; ;AVMET;2;AVIA1;1
VISUROUG;2; ;AVMET;2;AVIA1;1
VXABP;2; ;AVMET;0; ;1
VXACC;2; ;AVMET;0; ;1
VXADC;2; ;AVMET;0; ;1
VXADI;2; ;AVMET;0; ;1
VXADM;2; ;AVMET;0; ;1
VXADS;2; ;AVMET;0; ;1
VXAIT;2; ;AVMET;0; ;1
VXALR;2; ;AVMET;0; ;1
VXAMO;2; ;AVMET;0; ;1
VXAMR;2; ;AVMET;0; ;1
VXAMT;2; ;AVMET;0; ;1
VXAOT;2; ;AVMET;0; ;1
VXAPR;2; ;AVMET;0; ;1
VXAPT;2; ;AVMET;0; ;1
VXASC;2; ;AVMET;0; ;1
VXASP;2; ;AVMET;0; ;1
VXASS;2; ;AVMET;2;AVIA1;1
VXAST;2; ;AVMET;0; ;1
VXASY;2; ;AVMET;0; ;1
VXBDI;2; ;AVMET;0; ;1
VXBIT;2; ;AVMET;0; ;1
VXBMO;2; ;AVMET;0; ;1
VXBMT;2; ;AVMET;0; ;1
VXBRKI;2; ;AVMET;0; ;1
VXBRKO;2; ;AVMET;0; ;1
VXBSC;2; ;AVMET;0; ;1
VXBST;2; ;AVMET;0; ;1
VXCAS;2; ;AVMET;0; ;1
VXCEM;2; ;AVMET;0; ;1
VXCNS;2; ;AVMET;0; ;1
VXECI;2; ;AVMET;0; ;1
VXECO;2; ;AVMET;0; ;1
VXELP;2; ;AVMET;0; ;1
VXINDI;2; ;AVMET;0; ;1
VXINDO;2; ;AVMET;0; ;1
VXRUNI;2; ;AVMET;0; ;1
VXRUNO;2; ;AVMET;0; ;1
VXSETI;2; ;AVMET;0; ;1
VXSETO;2; ;AVMET;0; ;1
X4EQUIPE;2; ;AVMET;0; ;1
X4TPS;2; ;AVMET;0; ;1
X4TPSASUP;2; ;AVMET;0; ;1
X4TPSVAL;2; ;AVMET;0; ;1
X4TREGSUP;2; ;AVMET;0; ;1
X4TVALITPG;2; ;AVMET;0; ;1
X4TVALITPS;2; ;AVMET;0; ;1
XX1JHGESHAB;2;CMS;AVMET;2;AVIA1;1
XX1JL;2; ;AVMET;0; ;1
XX1JMPM;2; ;AVMET;0; ;1
XX1JQ;2; ;AVMET;0; ;1
XX1JTRA;2; ;AVMET;0; ;1
ATDOC;2; ;AVMET;0; ;1
ATFCT;2; ;AVMET;0; ;1
ATPRD;2; ;AVMET;0; ;1
ATRAD;2; ;AVMET;0; ;1
ATSTREC;2; ;AVMET;0; ;1
BANAFFM;2;U;AVMET;2;AVIA1;1
ATSTSAV;2; ;AVMET;0; ;1
ATXTTRAD;2; ;AVMET;0; ;1
BPRMERGE;2; ;AVMET;2;AVIA1;1
AUSRSTA;2; ;AVMET;0; ;1
AVALAFC;2; ;AVMET;0; ;1
AVERIFSRC;2; ;AVMET;0; ;1
AVOCAB;2; ;AVMET;0; ;1
BANREC;2; ;AVMET;2;AVIA1;1
CALCSTCUT;2; ;AVMET;2;AVIA1;1
AYT;2; ;AVMET;0; ;1
GESBOS;2;CMS;AVMET;0; ;1
APARHIS;2; ;AVMET;0; ;1
GESXX1JMMO;2;CMS;AVMET;0; ;1
AYT1;2; ;AVMET;0; ;1
GESBOD;2;CMS;AVMET;0; ;1
ZBAROFCRIT;2; ;AVMET;1; ;1
GESXX1JQXIN;2;M;AVMET;0; ;1
ZPJAJITM;2; ;AVMET;2;AVIA1;1
ZPJAJROO;2; ;AVMET;2;AVIA1;1
ZPJRPLITM;2; ;AVMET;2;AVIA1;1
ZPJRPLROO;2; ;AVMET;2;AVIA1;1
GESSMR;2;CKMS;AVMET;2;AVIA1;1
PJMACTTAS;2;1CMOS;AVMET;1; ;1
CALMFGCOST;2; ;AVMET;2;AVIA1;1
APATCH;2; ;AVMET;0; ;1
APRTRAD;2; ;AVMET;0; ;1
AYTFCYGEN;2; ;AVMET;0; ;1
ARCHFLASH;2; ;AVMET;0; ;1
AYTFCYTAR;2; ;AVMET;0; ;1
ARCHGENTRT;2; ;AVMET;0; ;1
ARCHTRT;2; ;AVMET;0; ;1
AYTL;2; ;AVMET;0; ;1
BPCREDITD;2; ;AVMET;0; ;1
ARCVISU;2;CMS;AVMET;0; ;1
AYTP;2; ;AVMET;0; ;1
BPCVAL;2;U;AVMET;2;AVIA1;1
BUDCOP;2; ;AVMET;2;AVIA1;1
CALCSTSIM;2; ;AVMET;2;AVIA1;1
GESPRH2;2; ;AVMET;2;AVIA1;1
GESSDH2;2; ;AVMET;2;AVIA1;1
ARCVISUOBJ;2;CMS;AVMET;0; ;1
AYTS;2; ;AVMET;0; ;1
AYTT;2; ;AVMET;0; ;1
AYTWSRGES;2; ;AVMET;0; ;1
BALCONSO;2; ;AVMET;2;AVIA1;1
CNSXTPS;2; ;AVMET;0; ;1
CONSBAGF;2; ;AVMET;2;AVIA1;1
CONSBAH;2; ;AVMET;2;AVIA1;1
CONSBAHF;2; ;AVMET;2;AVIA1;1
CONSBAL;2; ;AVMET;2;AVIA1;1
CONSBAN;2; ;AVMET;2;AVIA1;1
CONSBPSI;2; ;AVMET;0; ;1
CONSBSE;2; ;AVMET;2;AVIA1;1
CONSBTR;2; ;AVMET;2;AVIA1;1
CONSCHQ;2; ;AVMET;0; ;1
CONSCOL;2; ;AVMET;2;AVIA1;1
GESSNL;2;M;AVMET;2;AVIA1;1
ARECAUO;2; ;AVMET;0; ;1
BPOINET;2; ;AVMET;2;AVIA1;1
BUDGET;2; ;AVMET;2;AVIA1;1
CALCSTUPD;2; ;AVMET;2;AVIA1;1
CALSCOCOST;2; ;AVMET;2;AVIA1;1
CHXPERSO;2; ;AVMET;0; ;1
CMMREP;2; ;AVMET;2;AVIA1;1
CMPGAU;2; ;AVMET;0; ;1
CNVECAR;2; ;AVMET;2;AVIA1;1
CNVUTF8;2; ;AVMET;0; ;1
CODACC;2; ;AVMET;0; ;1
CODCTL;2; ;AVMET;0; ;1
COMBOS;2; ;AVMET;0; ;1
COMPCOUT;2; ;AVMET;2;AVIA1;1
COMPCOUTM;2; ;AVMET;2;AVIA1;1
CONSALLA;2; ;AVMET;2;AVIA1;1
